	embryo2_1	embryo2_1	embryo2_2	embryo2_2	embryo2_3	embryo2_3	embryo2_4	embryo2_4	embryo2_5	embryo2_5	embryo2_6	embryo2_6	embryo2_7	embryo2_7	embryo2_8	embryo2_8	embryo2_9	embryo2_9	embryo2_10	embryo2_10	embryo4_1	embryo4_1	embryo4_1	embryo4_1	embryo4_2	embryo4_2	embryo4_2	embryo4_2	embryo4_3	embryo4_3	embryo4_3	embryo4_3	embryo4_4	embryo4_4	embryo4_4	embryo4_4	embryo4_5	embryo4_5	embryo4_5	embryo4_5
ENSMUSG00000041278	8168790.0	7711380.0	6254890.0	7034950.0	8635480.0	8869340.0	5917020.0	5022460.0	8558370.0	7446760.0	7100710.0	7337020.0	5590830.0	7308820.0	8760420.0	8715540.0	9248190.0	6194880.0	7951690.0	12633100.0	13506100.0	9575790.0	12645400.0	9260650.0	10778900.0	11155600.0	10615700.0	9989860.0	9041210.0	10166200.0	10264200.0	10878400.0	10900300.0	11448900.0	11256100.0	9250480.0	13391400.0	10506300.0	11407900.0	10115900.0
ENSMUSG00000041287	0.0	127897.0	890326.0	0.0	995194.0	8567.5	0.0	292794.0	10195.4	286252.0	14927.3	1234630.0	0.0	25697.3	464917.0	0.0	0.0	56679.7	0.0	1398120.0	8737080.0	7214040.0	6641240.0	6996640.0	7327330.0	8748920.0	8071620.0	7288160.0	8712920.0	9257130.0	8830090.0	8682410.0	8182030.0	5570330.0	6454100.0	3762280.0	11027100.0	9901790.0	10912100.0	8792720.0
ENSMUSG00000041297	93796.7	127049.0	94212.5	79358.4	177007.0	240139.0	97711.6	35688.8	63527.1	30694.2	132257.0	192399.0	40790.1	143650.0	173261.0	244492.0	192840.0	220174.0	39708.5	79551.9	44047.8	16597.8	0.0	44570.7	48548.6	84301.1	15881.3	60192.2	91899.8	95305.2	34264.4	253173.0	74777.0	0.0	12968.4	80590.5	9417.8	92224.7	2947.8	7135.4
ENSMUSG00000041298	34243.9	583636.0	7240.6	448598.0	0.0	304747.0	55343.1	37678.8	27969.7	251575.0	264922.0	939535.0	9605.2	1019660.0	10387.6	0.0	26499.6	188475.0	807.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	344090.0	0.0	0.0	1293.6	0.0	3158.9	3630.1	34746.4	181848.0
ENSMUSG00000041301	0.0	0.0	0.0	0.0	0.0	22258.0	0.0	0.0	0.0	0.0	5032.2	70229.0	0.0	24712.1	0.0	11222.2	145298.0	50299.7	67307.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30641.8	0.0	0.0
ENSMUSG00000041303	333818.0	433752.0	67187.6	197589.0	337466.0	844215.0	16082.6	2876.0	447992.0	227225.0	164230.0	497540.0	47248.4	363308.0	214327.0	576257.0	250109.0	376105.0	221887.0	483359.0	1116530.0	378665.0	312923.0	351308.0	366478.0	794580.0	32493.5	289710.0	749316.0	729862.0	271822.0	444021.0	758825.0	277820.0	193918.0	757796.0	656995.0	942940.0	772983.0	399474.0
ENSMUSG00000041308	189662.0	463628.0	98838.0	119867.0	237875.0	128424.0	17087.5	112957.0	178343.0	209141.0	56859.6	84709.5	203075.0	263486.0	5678.2	28459.5	45491.1	264486.0	434287.0	14597.1	187500.0	103058.0	54864.3	177759.0	113679.0	31379.6	83417.1	29235.4	272909.0	62181.3	295221.0	54256.3	0.0	36927.4	55604.3	22884.6	5113.0	115179.0	5549.1	18653.8
ENSMUSG00000041309	16632.5	0.0	0.0	6873.7	0.0	0.0	4993.2	0.0	4778.9	0.0	0.0	19923.7	19766.4	30269.0	0.0	10632.2	33812.7	0.0	0.0	14448.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28282.0	495.9	0.0	0.0	722767.0	13014.2	5768.2	8331.7	10907.3	0.0	3277.2	51817.0
ENSMUSG00000041313	0.0	0.0	0.0	0.0	0.0	206104.0	0.0	10968.2	4279.2	8608.8	21328.2	0.0	69134.1	0.0	474.9	0.0	0.0	0.0	0.0	0.0	0.0	225229.0	0.0	616.1	601.7	5264.7	0.0	46147.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041319	1580860.0	2126400.0	695870.0	1706410.0	72589.4	1585230.0	1051740.0	162653.0	616511.0	903201.0	302802.0	1038350.0	970001.0	666799.0	1921760.0	738181.0	0.0	906487.0	1950670.0	39558.2	2764630.0	2374820.0	2970750.0	1544180.0	1976130.0	832431.0	1058380.0	2618640.0	2336250.0	1462360.0	3755730.0	2078800.0	2534820.0	797578.0	1841270.0	328429.0	2590530.0	3609810.0	2239020.0	2872320.0
ENSMUSG00000041323	106185.0	138724.0	33243.1	29346.0	81064.1	118247.0	0.0	36853.0	167994.0	66808.2	50522.2	0.0	237570.0	478207.0	0.0	57835.8	0.0	122307.0	296199.0	7936.8	546142.0	87852.6	258184.0	131390.0	680364.0	142538.0	436691.0	312952.0	292810.0	322329.0	0.0	336068.0	415602.0	370767.0	533116.0	40291.0	165506.0	454764.0	509482.0	294082.0
ENSMUSG00000041328	433861.0	79548.8	426996.0	854963.0	232692.0	152627.0	85080.5	22373.3	423216.0	455236.0	21497.9	1077870.0	81568.1	465095.0	79941.0	878256.0	1780540.0	1138390.0	1660080.0	215989.0	514281.0	169125.0	742060.0	11730.8	442898.0	82146.5	663773.0	565134.0	13583.3	178434.0	929677.0	417795.0	23559.0	835619.0	953718.0	147338.0	1149170.0	127266.0	1023220.0	1238830.0
ENSMUSG00000041341	113984.0	189299.0	116746.0	89384.0	149353.0	221603.0	4646.5	33214.8	167095.0	68655.2	51813.7	8903.3	63007.6	203753.0	4646.7	25436.3	147242.0	66703.7	154893.0	166754.0	241550.0	166259.0	108072.0	223452.0	95286.1	54629.8	40896.4	167174.0	104519.0	124915.0	377635.0	48653.9	201834.0	115693.0	115375.0	221253.0	8262.5	6918.7	61721.1	88449.7
ENSMUSG00000041343	6205.2	30875.7	148652.0	496203.0	21905.4	0.0	607779.0	36674.5	10824.1	217093.0	0.0	367716.0	50089.1	0.0	0.0	244746.0	9838.3	362491.0	448861.0	272096.0	372396.0	939953.0	321932.0	75614.5	174536.0	210812.0	2273.5	0.0	7379.0	2593.6	572222.0	317953.0	305589.0	15141.4	802129.0	341627.0	306069.0	759400.0	677996.0	465538.0
ENSMUSG00000041346	1593410.0	1873320.0	717457.0	2146270.0	558185.0	1965600.0	1021270.0	852500.0	458730.0	1199080.0	803839.0	388668.0	1588000.0	214638.0	431327.0	68575.5	6181.1	196902.0	899174.0	1601240.0	2360790.0	1409140.0	1421880.0	1566860.0	2026400.0	1976900.0	2019030.0	1707300.0	411452.0	1509800.0	196917.0	2269490.0	954364.0	883584.0	854706.0	2165840.0	1804160.0	2334450.0	2078920.0	1268830.0
ENSMUSG00000041347	293595.0	11094.2	122494.0	883282.0	17902.2	0.0	0.0	3653.6	257820.0	0.0	0.0	0.0	7571.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144074.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041353	4493230.0	4651200.0	3509710.0	5801110.0	7732420.0	7400350.0	5890580.0	3599250.0	10105700.0	5568840.0	4605430.0	6887670.0	3829960.0	12076000.0	9566760.0	11097400.0	9535320.0	4883880.0	7888030.0	12554400.0	2016580.0	3988030.0	2011040.0	6280410.0	5777120.0	5010380.0	7459160.0	4534980.0	5964580.0	7255010.0	4357220.0	7013670.0	11769200.0	11229200.0	6192560.0	8240150.0	8158630.0	8072710.0	11368500.0	4702370.0
ENSMUSG00000041354	477379.0	189461.0	118680.0	109740.0	197146.0	181029.0	20269.6	86292.1	0.0	205926.0	93912.2	5131.8	155508.0	0.0	0.0	0.0	0.0	15584.9	20208.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12557.2	0.0	0.0	0.0	0.0	176591.0
ENSMUSG00000041355	4021080.0	4052750.0	2676450.0	3337050.0	3799430.0	3620690.0	1389990.0	1791370.0	3863650.0	4224350.0	1992680.0	9345.5	2768080.0	2688870.0	4029830.0	3564170.0	3682780.0	2717500.0	3835530.0	5856020.0	3755290.0	3757250.0	4581150.0	4544450.0	4880010.0	4950590.0	5034090.0	4218280.0	4885420.0	3983090.0	5594800.0	5718950.0	4773440.0	5252740.0	4903270.0	4396460.0	6390030.0	4477510.0	5431150.0	4241840.0
ENSMUSG00000041358	0.0	0.0	0.0	0.0	33689.6	0.0	0.0	847.5	0.0	132191.0	56639.6	0.0	0.0	0.0	3067.4	38553.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	291899.0	1579.7	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041359	7397160.0	6240580.0	3947510.0	5339670.0	4195160.0	4882860.0	7295970.0	7803670.0	4588000.0	5931220.0	8846540.0	10328700.0	5469890.0	6440570.0	6610970.0	7246760.0	7892690.0	3912930.0	4480550.0	7689050.0	331248.0	57948.3	549604.0	90296.9	445305.0	239126.0	151544.0	0.0	345867.0	1115570.0	0.0	79399.5	4484.7	559437.0	0.0	563153.0	527858.0	15826.0	842297.0	0.0
ENSMUSG00000041360	1332090.0	912813.0	829116.0	1280780.0	1671120.0	1559890.0	656516.0	789167.0	1334410.0	1305860.0	633557.0	896025.0	767182.0	1220660.0	1494490.0	1492260.0	1122550.0	958518.0	1308250.0	1498860.0	1670480.0	1205120.0	1574310.0	1406680.0	1599290.0	1991920.0	2047560.0	2232080.0	938308.0	1124690.0	2073180.0	1787850.0	2069130.0	1497340.0	1832260.0	1224660.0	1187330.0	726110.0	1056990.0	1649490.0
ENSMUSG00000041361	0.0	0.0	12947.6	0.0	0.0	0.0	179571.0	3704.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	509.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	933.5	0.0	0.0	0.0	0.0	855.3	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041362	18266.5	9510.4	53479.8	0.0	5884.4	61073.0	3568.2	88196.9	203672.0	138954.0	80362.3	151552.0	242515.0	316012.0	146357.0	269722.0	115525.0	28948.1	74355.4	187128.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3138.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041372	0.0	120623.0	734.7	7283.7	29054.0	2067.0	0.0	0.0	0.0	0.0	0.0	0.0	683.5	0.0	0.0	0.0	0.0	768.2	0.0	0.0	9983.8	14998.6	172045.0	71546.6	8226.2	1535.2	0.0	2410.3	14236.1	0.0	0.0	0.0	5836.8	0.0	4693.9	2709.7	0.0	4037.3	0.0	0.0
ENSMUSG00000041375	2174040.0	88779.7	1056630.0	97551.3	593664.0	233599.0	182033.0	38135.3	1044610.0	93361.5	368833.0	72682.0	688988.0	8596.7	0.0	2400.1	552876.0	1654700.0	55587.8	2868810.0	3255970.0	2122680.0	1140210.0	495274.0	1921960.0	3212640.0	2551620.0	825667.0	592859.0	427383.0	1609000.0	578693.0	319484.0	1301640.0	135003.0	2380350.0	26267.5	2117070.0	2435310.0	217416.0
ENSMUSG00000041377	1193590.0	81061.4	0.0	1149440.0	388180.0	525867.0	12651.3	101673.0	494730.0	325432.0	0.0	1447100.0	778290.0	0.0	0.0	6461.6	2686420.0	0.0	5580.5	1270580.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11572.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041396	0.0	95601.1	284438.0	481914.0	8240.3	250484.0	0.0	0.0	31107.0	134886.0	45301.6	0.0	15348.9	23087.8	324374.0	735200.0	1724510.0	0.0	422905.0	4827.0	325097.0	748974.0	85843.0	732350.0	5529.7	291472.0	418174.0	30620.7	12505.1	11252.1	6019.6	1754170.0	4561.1	1230390.0	5532.9	226836.0	444352.0	0.0	1260110.0	4824.8
ENSMUSG00000041406	3668070.0	53320.5	130999.0	1481240.0	312837.0	999865.0	122052.0	0.0	103525.0	305534.0	4436880.0	986222.0	768538.0	22692.7	225391.0	1037440.0	509990.0	7508.7	842590.0	546520.0	703055.0	346855.0	872584.0	3277100.0	686967.0	1137740.0	676219.0	454142.0	223283.0	153093.0	1775000.0	1347750.0	2083380.0	1190020.0	2264300.0	1120460.0	1570210.0	2856640.0	406840.0	2104590.0
ENSMUSG00000041408	2023300.0	2331510.0	2327630.0	2423170.0	3906550.0	3046430.0	3535180.0	2094580.0	2204330.0	2926210.0	2380210.0	2772070.0	656620.0	2138960.0	3731880.0	796251.0	5188920.0	3484650.0	3265840.0	2068470.0	2293270.0	608810.0	3511450.0	1530940.0	1624050.0	523923.0	170201.0	1667640.0	4177010.0	2352400.0	6799600.0	2344500.0	3148780.0	623491.0	1253960.0	1814680.0	2374370.0	848753.0	2526770.0	1901690.0
ENSMUSG00000041415	317148.0	95431.7	119910.0	112848.0	406599.0	282566.0	314018.0	182556.0	164138.0	223976.0	155003.0	102606.0	197460.0	106159.0	15025.7	226291.0	75703.8	169100.0	215962.0	156045.0	303342.0	427354.0	277263.0	314841.0	420062.0	514873.0	110485.0	198275.0	616674.0	197015.0	520212.0	354576.0	216349.0	141660.0	281640.0	339927.0	164503.0	265865.0	61767.7	168574.0
ENSMUSG00000041417	161029.0	302169.0	204414.0	41136.3	18422.1	392575.0	318217.0	171114.0	21066.9	82309.2	270735.0	412212.0	49204.1	47329.7	219000.0	43148.3	399011.0	264664.0	12707.3	178401.0	0.0	86262.3	27624.3	41246.7	174351.0	221620.0	35642.4	116950.0	340276.0	278917.0	597572.0	268901.0	687.6	0.0	1502.6	154447.0	0.0	10828.8	0.0	21053.7
ENSMUSG00000041420	61957.1	0.0	0.0	0.0	4286.4	0.0	0.0	0.0	4278.2	0.0	0.0	0.0	0.0	0.0	824067.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16312.4	0.0
ENSMUSG00000041426	42239.9	3889.3	530815.0	1166840.0	0.0	69886.6	0.0	0.0	0.0	109869.0	0.0	0.0	6070.3	0.0	2209.2	0.0	13985.2	1852170.0	807019.0	831302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3517010.0	915086.0	64977.1	3385160.0	1409920.0	3272590.0	3488530.0	2592440.0	1375920.0	16664.1	1265010.0	2584210.0
ENSMUSG00000041429	0.0	0.0	0.0	0.0	112000.0	0.0	0.0	0.0	0.0	0.0	8013.5	16440.7	0.0	0.0	2004620.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42992.7	130300.0	0.0	0.0	0.0	0.0	0.0	0.0
ENSMUSG00000041431	1901910.0	2109250.0	2449850.0	1792410.0	3567420.0	1824780.0	1293810.0	1465820.0	1854930.0	2288360.0	3947460.0	4096390.0	1112920.0	5459380.0	1608340.0	1512390.0	1756070.0	1930960.0	5312290.0	3472210.0	3979400.0	3897940.0	3941270.0	4339000.0	4839300.0	3166190.0	5104890.0	2757950.0	3323520.0	4668380.0	4931610.0	4714400.0	3081310.0	4052960.0	4535960.0	3420050.0	2919660.0	2095040.0	4910980.0	3427980.0
ENSMUSG00000041438	1797160.0	2293950.0	1415480.0	1647780.0	2479450.0	2792330.0	1681040.0	1993440.0	2684930.0	2301690.0	1376690.0	1223330.0	1987060.0	1677540.0	2266820.0	2253950.0	1178390.0	1336030.0	1966210.0	2329190.0	3139120.0	2288480.0	2717920.0	2699630.0	3291620.0	3656840.0	2818300.0	3922370.0	2719650.0	2438480.0	3670230.0	3186700.0	3215350.0	3492330.0	2426790.0	3267130.0	4185320.0	3788160.0	3249040.0	3141120.0
ENSMUSG00000041439	237279.0	22873.4	31120.5	30819.2	1975.7	294714.0	3482.5	15094.3	203050.0	4154.3	90920.0	173722.0	2175.9	5589.0	332936.0	0.0	1289.5	0.0	446.1	0.0	0.0	32750.7	1859.1	14555.6	102722.0	1866.1	934.8	69175.1	0.0	2003.7	0.0	201346.0	0.0	0.0	1826.2	9637.8	0.0	0.0	0.0	0.0
ENSMUSG00000041440	189066.0	354432.0	51768.7	47528.8	182887.0	5937.2	366680.0	182027.0	49762.5	39280.9	137291.0	0.0	120675.0	15191.7	644.1	225821.0	4615.9	81721.3	360967.0	146607.0	554867.0	475683.0	344455.0	1184610.0	528412.0	605798.0	376061.0	357057.0	330420.0	552720.0	117296.0	176608.0	308058.0	185344.0	9359.2	763628.0	32272.7	402334.0	174904.0	252782.0
ENSMUSG00000041444	0.0	0.0	0.0	0.0	0.0	34152.7	601.4	396895.0	1155.2	2052.0	64107.4	132572.0	0.0	0.0	0.0	178.8	0.0	0.0	0.0	0.0	18879.4	49466.9	38109.1	2614.0	312.2	560.5	0.0	84327.4	586.3	579.8	38599.0	0.0	17154.1	33382.6	0.0	8822.5	38666.7	246.6	293.0	1127.6
ENSMUSG00000041453	2284710.0	1132410.0	598475.0	1038270.0	5222330.0	1375650.0	943361.0	2253280.0	883528.0	1022900.0	475105.0	817491.0	1173160.0	1662530.0	1070740.0	776351.0	1304440.0	1080740.0	4643000.0	2364010.0	3305160.0	5148880.0	2422690.0	3707890.0	2583420.0	5614740.0	2050960.0	9249170.0	2306170.0	8759620.0	7272330.0	2023610.0	3890980.0	2285670.0	1922950.0	3672950.0	2236730.0	3753580.0	7890530.0	2635330.0
ENSMUSG00000041459	500748.0	1335930.0	358367.0	1415850.0	878710.0	595111.0	733596.0	570935.0	1289430.0	1189690.0	1362810.0	327163.0	1009760.0	2240470.0	1406130.0	1266580.0	3188290.0	1276750.0	3121430.0	2399250.0	5233560.0	3294610.0	4140090.0	3847520.0	2876800.0	5279960.0	6497060.0	4775640.0	2840520.0	3708680.0	6992960.0	5570780.0	5691490.0	1861250.0	4104630.0	5491300.0	8526550.0	5047210.0	7074330.0	5605050.0
ENSMUSG00000041471	190407.0	231894.0	2648.8	249185.0	303784.0	75370.1	24908.8	216901.0	60041.4	98836.1	129664.0	246901.0	64033.3	14462.0	0.0	745.9	237925.0	5251.1	6060.1	127495.0	3652.2	24174.2	225980.0	8971.3	1464.8	1592.0	25214.8	0.0	19580.7	39798.3	62310.9	42564.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5020.5
ENSMUSG00000041477	0.0	0.0	0.0	0.0	0.0	0.0	0.0	239871.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1007.1
ENSMUSG00000041483	251633.0	426944.0	279002.0	458229.0	486568.0	611698.0	381167.0	277596.0	389411.0	247885.0	335588.0	428945.0	521224.0	654507.0	439787.0	672193.0	781111.0	484198.0	581695.0	595799.0	654874.0	407989.0	714137.0	474829.0	417748.0	523278.0	236037.0	426281.0	143424.0	647429.0	513602.0	283866.0	733988.0	608335.0	508798.0	492267.0	418112.0	513481.0	271161.0	580262.0
ENSMUSG00000041488	73633.5	0.0	8742.0	60409.9	33319.3	0.0	4721.6	184865.0	0.0	16190.4	120810.0	272864.0	667.8	904.7	0.0	27880.7	1128.7	608718.0	0.0	3901.1	120698.0	445560.0	462808.0	241291.0	123401.0	39573.6	318767.0	0.0	62009.4	127780.0	2426.9	353784.0	0.0	72216.9	30951.5	267412.0	5976.3	386099.0	323082.0	267352.0
ENSMUSG00000041491	116752.0	402541.0	154765.0	99295.3	291431.0	295802.0	525625.0	178468.0	72997.0	254626.0	116324.0	392461.0	4432.9	102677.0	32487.7	219189.0	2073.4	348100.0	0.0	5316.0	331986.0	154907.0	337965.0	154927.0	0.0	0.0	33712.0	18427.9	49194.2	0.0	2964.6	2636.4	7653.2	262256.0	8384.5	11996.2	45159.6	716074.0	205589.0	99555.6
ENSMUSG00000041498	203225.0	233126.0	120611.0	118456.0	106015.0	86598.8	239307.0	155535.0	125836.0	149531.0	333773.0	294788.0	1981.4	121474.0	36174.4	294813.0	277364.0	152059.0	80550.2	15389.0	258467.0	134656.0	305849.0	135546.0	39834.5	7942.8	24060.4	217825.0	76740.5	39193.4	222301.0	17989.7	53169.6	16073.1	260885.0	64004.4	77353.5	216199.0	3635.0	83297.9
ENSMUSG00000041506	4711340.0	2046540.0	3989090.0	1911270.0	2719070.0	859599.0	2615850.0	1952060.0	541051.0	2255800.0	4257390.0	4217780.0	9176660.0	557307.0	1894240.0	1358920.0	1676350.0	3952800.0	6064710.0	2205550.0	3087610.0	1827330.0	1235810.0	3284490.0	3314450.0	4277860.0	5130980.0	3006480.0	3919910.0	3461630.0	2235420.0	2957120.0	1112880.0	504205.0	784992.0	3411480.0	2631710.0	2596940.0	585563.0	253633.0
ENSMUSG00000041528	0.0	0.0	0.0	0.0	3544.4	0.0	520152.0	388337.0	875070.0	48675.7	304979.0	606421.0	127264.0	0.0	0.0	0.0	0.0	0.0	2447220.0	0.0	1317970.0	26020.4	37168.2	1584680.0	0.0	2925.5	530077.0	0.0	530311.0	383399.0	474128.0	379588.0	0.0	2650580.0	378859.0	0.0	3359.7	1117850.0	972085.0	68634.2
ENSMUSG00000041530	2806.7	24833.8	192430.0	1103.2	31443.7	150540.0	380.2	0.0	489.1	10442.4	0.0	0.0	1377.8	0.0	0.0	0.0	508.9	0.0	173563.0	59931.4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38799.6	711.0	292956.0	628.3	3639.6	733.4	19209.1	160365.0	4992.7	1573360.0	30558.0	56501.4
ENSMUSG00000041560	546461.0	530468.0	391461.0	171110.0	270308.0	158133.0	549835.0	325268.0	166323.0	584138.0	1491230.0	25273.2	1612700.0	1348730.0	1063680.0	2590530.0	1307200.0	1484560.0	2381650.0	742250.0	2042010.0	1139210.0	1531160.0	1393710.0	1748820.0	1711920.0	2386940.0	1721510.0	615648.0	1070220.0	2344790.0	777476.0	1807290.0	358092.0	575165.0	1655150.0	766586.0	1306030.0	261291.0	1052490.0
ENSMUSG00000041570	485081.0	486292.0	245277.0	263853.0	59893.0	333467.0	234200.0	259084.0	321850.0	341973.0	183685.0	347776.0	246404.0	434350.0	335691.0	368256.0	785210.0	394944.0	151427.0	458494.0	345759.0	124304.0	63348.6	123506.0	60849.6	7986.2	33745.0	287627.0	305794.0	285803.0	1037990.0	54937.9	353928.0	258028.0	74121.7	197767.0	149474.0	240122.0	6436.8	170306.0
ENSMUSG00000041571	1245700.0	2079290.0	1015890.0	1945590.0	1514200.0	2117890.0	2981500.0	3537630.0	3491050.0	1557600.0	4803960.0	4731710.0	1895830.0	3522000.0	3963180.0	3747990.0	4584220.0	1276940.0	1270970.0	3474830.0	6028390.0	5204150.0	6789960.0	5657400.0	5295920.0	6725240.0	4543130.0	6828670.0	52135.7	3783840.0	1596870.0	3350270.0	8900920.0	8711070.0	9153450.0	5452390.0	9773660.0	7504330.0	9953740.0	6321670.0
ENSMUSG00000041577	4071.2	61656.4	219164.0	0.0	0.0	311526.0	46961.6	90627.2	208343.0	154197.0	264646.0	143382.0	5126.7	85911.3	0.0	0.0	497105.0	5767.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	579348.0	0.0	0.0	27503.2	0.0	0.0	2859.7	0.0
ENSMUSG00000041578	376926.0	752802.0	166788.0	693193.0	0.0	46489.8	0.0	0.0	2370.7	0.0	0.0	981.6	0.0	0.0	0.0	0.0	0.0	0.0	20461.4	74368.3	532038.0	20082.6	3418.8	73661.1	46650.5	131072.0	29841.5	0.0	9245.4	0.0	0.0	0.0	70466.0	7563.7	6804.8	4494.4	1231640.0	9574.7	1600.0	247348.0
ENSMUSG00000041583	6256360.0	5277030.0	4222630.0	5353750.0	6969460.0	6230920.0	4414730.0	4628400.0	6466180.0	6101090.0	6918220.0	4440550.0	3904310.0	5238650.0	7476940.0	6204180.0	7423810.0	4168690.0	4969130.0	9591640.0	11477600.0	8505530.0	10252700.0	9200930.0	8889870.0	10028200.0	9869270.0	8701040.0	8605330.0	7993920.0	10037200.0	8214110.0	9574760.0	11170500.0	10166700.0	8884290.0	11117200.0	8661400.0	9607160.0	9182260.0
ENSMUSG00000041592	0.0	0.0	12586.0	0.0	0.0	0.0	300.7	0.0	0.0	6193.1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	457.9	16754.4	0.0	424.2	543.7	1704.7	0.0	0.0
ENSMUSG00000041594	0.0	44283.6	5518.6	142103.0	328930.0	0.0	0.0	204224.0	119256.0	66317.4	161026.0	303154.0	15424.1	90895.3	35909.8	87323.9	0.0	0.0	0.0	245051.0	39758.9	0.0	275692.0	10912.7	0.0	1817.5	0.0	344163.0	0.0	40997.1	684838.0	23098.1	253707.0	2150.7	1924.3	31952.1	0.0	0.0	2466.5	209299.0
ENSMUSG00000041598	236397.0	42515.9	0.0	1203.3	0.0	2705.9	297261.0	354621.0	0.0	8135.3	19309.3	0.0	911.2	0.0	0.0	0.0	70369.2	0.0	1071.2	0.0	182693.0	642293.0	453975.0	61250.6	84384.1	303804.0	20646.2	10799.9	0.0	0.0	0.0	47052.1	52945.3	16114.3	223497.0	508962.0	222328.0	450916.0	19811.3	165066.0
ENSMUSG00000041607	0.0	671560.0	0.0	0.0	0.0	0.0	0.0	10405.0	2765.0	113443.0	0.0	0.0	1543.8	0.0	0.0	0.0	0.0	3526.4	0.0	0.0	7597.8	11425.8	0.0	7233.6	24924.7	81824.2	92932.3	180517.0	144914.0	0.0	0.0	6791.0	948.2	4047.4	0.0	0.0	24156.8	12112.6	0.0	0.0
ENSMUSG00000041609	101987.0	6756.7	4764.0	151560.0	144424.0	192985.0	74569.2	186474.0	240126.0	129332.0	80775.3	41486.6	139872.0	0.0	0.0	234581.0	0.0	28263.1	4137.5	4616.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12029.0	0.0	0.0	2456.2	136844.0	4388.1	11475.7	0.0	0.0	34050.2	81506.3	0.0
ENSMUSG00000041616	0.0	176508.0	0.0	428872.0	8420.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9239.2	0.0	0.0
ENSMUSG00000041617	6229.8	65925.7	62359.5	0.0	45881.4	26179.1	239096.0	48328.3	538764.0	142945.0	169826.0	443080.0	163350.0	366504.0	141706.0	9282.7	18838.0	0.0	0.0	7689.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27904.1	0.0	171513.0	12308.2	0.0	0.0	0.0	22029.7	0.0	0.0	0.0
ENSMUSG00000041623	1424290.0	196451.0	297798.0	175018.0	90067.0	588623.0	921576.0	382274.0	156160.0	182613.0	1051910.0	22509.3	168945.0	126759.0	153256.0	258603.0	166124.0	62152.8	550402.0	76933.0	208659.0	65854.0	157608.0	431327.0	1481870.0	3250960.0	973864.0	2155400.0	675909.0	823744.0	538154.0	1524830.0	456401.0	422018.0	213540.0	1475180.0	0.0	85553.5	0.0	225886.0
